Video_ID,Teks_Komentar
MIo4tGN11j0,58% kok ga ikut meramaikan? Tumben2an sekali obrolan daging 58% nya hilang 🤣🤣
MIo4tGN11j0,Thanks ya bro. Makasih udah jadi gardu depan. Makasih udah tetap setia sama rakyat untuk Indonesia lebih baik. Gw yang pernah berkarir politik di masa muda dan cabut karena lihat kekotoran dibalik itu merasa tergugah. Hati yang Apatis ini pengen berteriak dan bilang.  Makasih. I stand with you😊
MIo4tGN11j0,"Sejak tahun 82 banyak teman yang dapat beasiswa luar mereka hingga tua kini menetap di LN meskipun tetap WNI. teman ex rektor UGM pulang ke Indonesia malah ga punya jabatan, sebelum ke US dia seorang dekan pulang dosen biasa begitu juga dengan pak Sofyan yg terakhir jadi rektor UGM di era Habibie."
MIo4tGN11j0,Duo maut is back..kali ini tempo pembahasannya santai tapi selalu masuk ke poinnya
MIo4tGN11j0,Aku aja dah kabur karna dinegaraku sendiri tidak merasakan kemakmuran
MIo4tGN11j0,"Nah bener ketika kita udah ga punya pilihan mau bertahan tapi tidak ada solusi mau kabur aja dulu tapi tidak mampu ujung ujung nya stuck, saya baru resign karena ya kerja dapat 12 jam kadang lebih gaji 50ribu perhari. Pingin nya cari yang lebih baik udah apply di beberapa tempat tapi sudah kepanggil satu tapi gagal di terima karena kurang tinggi dan mata aku minus (berkaca mata) dengan lulusan smk aku tidak berharap lebih mau nyari kerja sesusah itu dengan tinggi badan yang rendah. Apalagi sekarang ada tanggungan jadi nya bingung arah nya gimana."
MIo4tGN11j0,"Disini terbalik ,mrk menjabat  bukan utk MELAYANI rakyat yg sdh MEMILIH mrk tetapi DILAYANI krn jabatannya😂 makanya berlomba2 ingin jd pejabat ,tau sendiri kl sdh diatas amnesia sm jnji2nya😢😂"
MIo4tGN11j0,Aku suka kontent ini👍👍👍
MIo4tGN11j0,Sehat sll raymond n ustadz Felix
MIo4tGN11j0,Terimakasih edukasinya
MIo4tGN11j0,Hadir nyimak
MIo4tGN11j0,#Bangunkanorangorangnetral
MIo4tGN11j0,2 org ini memang Luar biasa 👍👍👍 semoga mereka adl bagian dari perubahan memajukan bangsa Indonesia
MIo4tGN11j0,9:30
MIo4tGN11j0,Suka dgn dialog ini
MIo4tGN11j0,"Keadilan, quality of life, susahx bangun bisnis krn regulasi yg mbulet dan ruwet hal"" itulah yg membuat orang"" memutuskan perubahan secara individu. Lha wong nunggu pemerintah melakukan perubahan yg ada bukan menjadi lebih haik tp makin buruk dan terpuruk."
MIo4tGN11j0,ini omongan cerdas... dan para cerdas Indonesia saat ini di bully.. oleh penguasa negara yang mempertahankan kekuasaan dengan menggunakan buzzerp sejak si super licik joko widodo yg juga si penipu berijazah palsu..
MIo4tGN11j0,"kerusakan kecil terkadang disepelekan, banyak dar ikita yg melakukan   perbaikan  ketika kerusakan itu sudah sangat parah dan memmbahayakn. kerusakan parah pd negeri ini lambat laun akan membangkitakan kezadaran pd diri kita utk segera memperbaikinys. InsyaAlloh"
MIo4tGN11j0,2014 melek politik smpe skrg cara curang para iblis sama
MIo4tGN11j0,Menuju indonesia .. Bank EMAS❌ GELAP HANCUR BUBAR✅
MIo4tGN11j0,"5:41 adalah kalimat ngeri yang gak bisa dipelajari mungkin keluar karena ""nalar kritis"" yang sarkas"
MIo4tGN11j0,"banyak org cerdas di indo, yg naik ampas 😂"
MIo4tGN11j0,hidup untuk makan makan untuk hidup
MIo4tGN11j0,"Ust. Felix ini pendakwah iya, aktivis iya, komedian juga iya. Pentesan dianggap ""radikal"", karena ga ada yang bisa jatuhin dia."
MIo4tGN11j0,"sedang menunggu ketua membuka forum, dimana isinya pembahasan indonesia berkelanjutan tentang masa depan negara ini, dan sama² mengkawal kesejahteraan rakyat, sekali lagi saya menunggu ketua yg mau membuat aksi atau forum tentang diatas, saya siap dan yakin maju bersama² mengukir sejarah baru. karna tiap 1 detik sebelumnya adalah sejarah😢"
MIo4tGN11j0,makanya kalo jadi pemimpin itu bukan cuma pengen gaya2 an power doang pinter doang. tapi harus kejujuran dan introspeksi diri. kalau gak bisa kerja untuk masyarakat udah aja gak usah ingin di pilih jadi pemimpin karena mental dan batin kalian akan rusak. dan penyakit mental itu yg berbahaya bisa celaka di dunia dan akhirat.
MIo4tGN11j0,"Cocok Ray,, bulan ramadhan ngobrol bareng Ust Felix lagi.."
MIo4tGN11j0,Keluarga rakus kekuasaan pelanggar konstitusi yang merusak semua
MIo4tGN11j0,"Betul kepuasan pada pemerintah  itu 80%, tapi khusus untuk para pejabat terutama para mentrinya."
MIo4tGN11j0,Keren
MIo4tGN11j0,Negara ini memeras orang kaya dan memperalat orang miskin 😅bener gk sih ?
MIo4tGN11j0,"Jaman pra kemerdekaan, orang2 yg sekolah keluar negeri, pulang memperjuangkan kemerdekaan dg cara yg lebih strategik."
MIo4tGN11j0,❤. Mencerahkan
MIo4tGN11j0,The real menunjukkan klw kita belajar Islam kita makin cerdas😭 Islam ngatur semua bidang masyaAllah.. malu banget sama ilmu agama sendiri 😭
MIo4tGN11j0,pejuang menurut sy.. 1.Beriman. 2.Ikhlas. 3.Cerdas (Jika mampu). Udah itu aja.  Untuk utd. felix dan  raymond. doa yg sebesar2 nya untuk kalian. Semoga sllu dalam lindungan Allah S.W.T. Amiiin.
MIo4tGN11j0,Assalamu'alaikum warahmatullahi wabarakatuh UST Felix Siauw semoga Allah SWT melindungi dlm berdakwah n memberi kesehatan aamiin ya rabbal ALamin 🇮🇩🤲🇵🇸 terima kasih Bang Reymond chin🙏
MIo4tGN11j0,"Kereennn, ust felix cerdas banget ya Allah😭🙏"
MIo4tGN11j0,duo cindo daging samuoo.. like kohhh 😘😘😘
MIo4tGN11j0,Bang buat program ramadhan sama Ust Felix bang ❤
MIo4tGN11j0,masyaallah...
MIo4tGN11j0,Selalu seru dgr 2 kokoh ini ngobrol
MIo4tGN11j0,No justice no viral  Ke arah doktrin gak si
MIo4tGN11j0,saya berharap anak anak muda cerdas spt ini kumpul dan buat satu gerakan ..
MIo4tGN11j0,Orang cerdas...
MIo4tGN11j0,dua anak muda pintar
MIo4tGN11j0,"Gak perlu ke LN, nonton short ttg keadaan d LN yg mnurut diri jomplang dg dalam negeri aja uda berandai andai, udah kok kok kok  Hehe"
MIo4tGN11j0,"Awalnya memang puas, tapi setelah pernyataan hidup Jokowi, saya sudah tidak yakin"
MIo4tGN11j0,Logikanya sih bener survei 80% kenapa pada kabur aja dulu.😂😂😂
MIo4tGN11j0,KABUR AJA DULU KE YORDANIA...  kali aja balik2 minimal jadi KADES lahhh.. 😊..
MIo4tGN11j0,"Endingnya adalah harapan kita bersama, Ustadz Felix dan Ko Raymond, kalian sudah ada bekal punya 'nama', punya wadah yang lumayan besar untuk menyampaikan aspirasi dan memulai 'pergerakan' lewat channel kalian. Pliss kuat-kuat ya kalian - kita juga, untuk berada di barisan rakyat (semoga nggak kena kayak yang lainnya 😅, karena dijadiin stafsus endingnya jadi nggak bisa netral dan bersuara lantang mengkritik yang harus dikritik iykwim, wkwk). Last but not least “kalau mau hidup susah, ayo kita fight bareng” Bismillah yuk!"
MIo4tGN11j0,Pejabat yg gmg ga nasionalis.. Ga ngerasain ninggalin keluarga bertahun tahun demi kebaikan.. segala momen keluarga terlewati..pak pejabat
MIo4tGN11j0,#KONOHANEGARAKORUP
MIo4tGN11j0,Smart people are in the top talk...🎉🎉👍
MIo4tGN11j0,Kebenaran adalah kejahatan yang nyata bagi pemerintah
MIo4tGN11j0,"podcast yang gak bosen buat diulang ulang , sering sering bareng ust Felix😍😍"
MIo4tGN11j0,Masya Allah banyak ilmu Keren❤
MIo4tGN11j0,"ketika INDONESIAKU sedang dalam Kegelapan, apakah akan terjadi hal"" yg tidak di inginkan..?!! 😌"
MIo4tGN11j0,"Selalu ya 2 orang ini bener2 membuat orang lain menjadi pintar dan berwawasan namun tetap bermoral serta positif. Ngga kaya Pandji yang barusan gue tonton makin lama makin nyinyir kaya waria belum dipoles. Ngankat suatu topik ini 2 orang sungguh sangat berkualitas, terbaik ! Masya Allah"
MIo4tGN11j0,"gue pengin bikin open source buat system digitalisasi indonesia, tolong developer, designer, security atau apapun comment, nanti kita bikin group"
MIo4tGN11j0,"Keadilan terutama maraknya kejahatan malam yang hukumanya masih ringan sumpah kita masih bisa tahan karna masalah ekonomi tapi kita gabisa tahan dengan kejahatan kaya gengster ,begal yang hukumanya masih lemah sumpaaaah ,kita udah terbiasa hidup sengsara tapi kita cuman butuh rasa aman doang dalam hidup di negara sendiri,."
MIo4tGN11j0,the best pokonamah lah
MIo4tGN11j0,Udah dikasih kesemoatan milih pemimpin yang seengaknya banyak literasi malah milih yang Gaz gaz gaz jogat gojety BLOK!
MIo4tGN11j0,"BUTUH PEMBANDING untuk merasakan indahnya berada dalam situasi daily life nyaman, kepastian hukum yang adil, keamanan, untuk bisa membuat kita complain dengan apa yang kita rasakan di Indonesia SAAT INI.  dan BUTUH KECERDASAN untuk menganalisa bahwa seharusnya kita sebagai rakyat di negri yang kaya, BERHAK DAPAT YANG LEBIH BAIK.  masalahnya di Indonesia, yg punya kesempatan untuk mencicipi pembanding dan punya kecakakapan ilmu untuk menagih haknya NGGAK BANYAK. semua penderitaan dianggap lumrah, BLT dianggap berkah dan yang complain dianggap BERISIK. Menyedihkan sebetulnya, kita cinta negerinya, tp negeri yang mayoritas rakyatnya dibuat bodoh dan dibuat gabisa membandingkan ini, seperti dikerdilkan situasi."
MIo4tGN11j0,Hijrahlah untuk dri sendriy makanaya bercerminlah pada diri sendri namun bagaimana memperbaik i Tanah air yg kita cintaiy ini
MIo4tGN11j0,"Birds of a feather flock together... Dlm hal kalian, org cerdas akan berkumpul dgn org cerdas.  Semoga Allah sll melindungi kalian berdua, aamiin"
MIo4tGN11j0,"""kalo lo diangkat jadi stafsus, ga jadi program kita"" ini lagi nyindir kawan podcast lama kah? 😂"
MIo4tGN11j0,"Lakukan perlawanan terhadap ketidak adilan, masih banyak masyarakat yg belum mencoba perlawanan... Tapi kalau sudah mencoba tapi malah membahayakan nyawa, maka jalan terbaik ""hijrah"" Ketempat yg aman dan adil"
MIo4tGN11j0,Mudah mudahan hanya modal ngomong doang negara ini bisa adil dan makmur.
MIo4tGN11j0,Menyimak orang orang dengan pemikiran yang cerdas... bisa nular cerdas nya
MIo4tGN11j0,"*Satu Lagu* 😊  *Intro* Di ujung timur, matahari menyingsing Menyemarakkan Nusantara, penuh semangat membara! Dari Sabang sampai Merauke, kita bersatu padu!  Nusantara baru, berdaya sakti, Indonesia maju!!! Ribuan pulau, gunung megah, hutan hijau, semua jadi satu, Indonesia kesatuan (Indonesia kesatuan)  *Chorus:* Nusantara perkasa, Indonesia berjaya! Dengan gotong royong, kita pasti hebat dan kuat! Dari generasi ke generasi, semangat juang takkan padam Mari bersama, bangun negeri tercinta! Indonesia Raya!  *Verse:* Anak-anak bangsa, tunjukkan prestasi! Jadilah bangga sebagai Indonesia, Berbudi luhur di mata dunia! Para pahlawan, telah gugur demi bangsa! Mari kita lanjutkan, perjuangan tak henti! Jayalah Bangsa!  *Bridge:* Indonesia tanah airku, negeri yang kucinta... Dengan kekayaan alam, budaya pekerti yang luhur... Mari kita jaga, lestarikan, dan majulah tak surut Untuk generasi mendatang, masa depan makmur berbahagia!"
MIo4tGN11j0,"Masya Allah Tabarrokallah, mencerahkan banget jadi bisa menempatkan diri, serta tidak mudah menyalahkan orang lain"
MIo4tGN11j0,masya Allah keren bgt
MIo4tGN11j0,"sorry, gw lebih kecewa dengan pemilih 2014 dan 2019. dulu gw di kata2in orang sdm rendah, orang ini itu. skrg kalian baru sadar dan menyalahkan pemerintah baru.   SALAHIN DIRI LU YANG MILIH DIA DULU. INI SEMUA GARA2 KALIAN."
MIo4tGN11j0,Edukasi sebagus ini yang nonton cuma 917k. Aku izin remix ya bang Raymond. Di tiktok🙏
MIo4tGN11j0,Keren ❤ lanjutkan perjuangan kalian . Saya resah dengan keadaan kita disini tp saya juga salah satu yg gk bs kabur dr sini. Sya hanya bs bantu doa  smoga kalian berdua selalu dlm lindungan Allah. Amin ya rabbal alamin
MIo4tGN11j0,"Bang Raymond.....fenomena kabur aja dulu kok aku berfikir nya ini penarikan productive people oleh negara-negara depopulasi seperti eropa, jepang dll (kejauhan ya mikir nya🤔), jadi fenomena ini kaya yang di goreng sama mereka yang butuh orang-orang produktif, buktinya duta besar Jepang gercep banget merespon fenomena ini.  Saya pun sangat tidak suka dengan kondisi negara kita saat ini, tapi bukan kah sebaik nya kita semua perbaiki hal-hal yang Salah di negara ini, mungkin tidak mudah, tapi pasti bisa jika dilakukan bersama-sama, dengan cara yang baik tentunya.  Tapi kembali lagi sih, jika ingin meningkatkan taraf hidup yang lebih baik Dan satu-satunya cara adalah dengan bekerja di luar negeri ya silahkan......hanya saya Masih percaya bahwa kita Masih bisa meningkatkan taraf hidup yang lebih baik di Indonesia, kuncinya dengan ilmu.  Terakhir, doa saya tetap yang terbaik untuk Indonesia Dan pemuda pemudi nya serta seluruh rakyat Indonesia, semoga juga pejabat-pejabat yang dzalim segera bertaubat."
MIo4tGN11j0,Setuju banget...kabur aja itu mungkin bisa solusi jangka pendek. Kita harus benahi semua agar anak cucu kita bisa hidup berkah
MIo4tGN11j0,Hati2 dgn yg bernama KOOPTASI.... kekuatannya bisa sgt MERUSAK !!!
MIo4tGN11j0,MasyaAllah tabarakallahu.. Salut dgn kedua orang cerdas ini. Terima kasih untuk pencerahan nya... Mohon maaf lahir & bathin
MIo4tGN11j0,Faktor agama!!!
MIo4tGN11j0,Akhirnya AQ subscribe...
MIo4tGN11j0,Silahkan anda semua ambil VT ini dan apload secara membabi buta biar semua orang pada dengar. 😂😂😂
MIo4tGN11j0,Sedang mencari sila ke 5
MIo4tGN11j0,"Sistem pak ,sistem .pilihan aman raih ke atas tolong ke bawah , makmur keluarga dan sekitar kita dan makmurkan kampung yg kita tempati, kuncinya fokus aja ke produktif orang kaya dilingkungan kita nanam investor, di olah lembaga otoritas lingkungan rt, dilaksanakan oleh warga 1 rt ,alhasil gak ada yg nganggur 1 rt ,penentuan produk dikembalikan produk yang memiliki nilai sehat dan berguna"
MIo4tGN11j0,Ya benar banget mempersatukan orang baik itu sulit sekali.. tapi bukan berarti tidak bisa... Terus berjuang bersama untuk mempersatukan orang baik untuk merubah sistem yang rusak di negeri ini .. fokus pada ini.. semoga Allah mudahkan kita segera bersatu untuk wujudkan sistem yang baik di negeri ini ...
MIo4tGN11j0,"allahu akbar ,Jujur saya tangkap ini termasuk jihad .smoga ustad dan raymond dilindungi allah"
MIo4tGN11j0,gilakkkk keren parahhh raymond chinss
MIo4tGN11j0,😭😭 fii amanillah brother
MIo4tGN11j0,"Tambah minder aja, gw dah baca buku apa hari ini ya? 😂"
MIo4tGN11j0,"Kepala Penguasa dan tangan kanannya dikonoha mirip dengan usia bokap gw dan dedek gw. Bokap gw Uda pensiun Krn sakit komplikasi. Dedek gw mash plengak plengok sana sini Krn blm pernah seuntuhnya turun tangan bekerja sepenuhnya. Basi bila keadaan sekarang sesumbar hny bisa omon omon dan janji palsu doank tp kenyataannya beda dilapangan. Pakelh ndasmu bila mau pidato bl ndasmu masih normal dengan usia begitu. Lah bokap gw jg seusia begitu malah makin bijaksana dan beretika bl diskusi bareng gw ttg sst yg isinya daging poll buat nyari solusi dipekerjaan, bukan hny omon omon omon saja tanpa logika dan etika 😂😂😂....baaaassiiii pollll, ingat umur Uda bau tanaaaah. Bolehkah Test IQ kalian dihadapan masyarakat konoha?????? 😂😂😂"
MIo4tGN11j0,sederhana tapi closethedoor gak bisa😂
MIo4tGN11j0,"Saya kurang setuju klo dibandginnya dengan turki. setau saya oposisi di turki dibungkam semua sama presiden sekarang. klo pengen sprti turki, brrti oposisi harus dibungkam dong😅. kemudian soal tagar kabur aja dlu sebenernya g ada kaitannya dengan nasionalisme, selama orang tersebut statusnya msh WNI. toh mereka yg keluar negeri jg nsgh kontribusi ke negara, salah satunya devisa. emang rada aneh aja menteri yg bilng kaburajadlu nasionalismenya dipertanyakan 😅"
MIo4tGN11j0,"Barakallah koh koh, menyala!!!"
MIo4tGN11j0,"Kok bukan orang-orang di tayangan ini sih yg jd stafsus kepemerintahan, seenggaknya bisa menyumbang otak yg berfungsi, Barakallah ko Felix sama ko Ray"
MIo4tGN11j0,Ustadz felix udah gak ingin bikin negara kilafah?
MIo4tGN11j0,"Aroo,kabur2dasar penakut,ujan  emas di negeri orang"
MIo4tGN11j0,"seandainya orang pintar gini ada di pemerintahan, jadi negara maju nih"
MIo4tGN11j0,mana ada survey yg bisa dipercaya.😂😂😂😂
MIo4tGN11j0,keren
MIo4tGN11j0,Jangan di bandingkan dengan Gibran g ada apa apanya😂😂
MIo4tGN11j0,"maksud ko felix itu luhut, opung benalu dipemerintahan hati nya gelap dan busuk persis mulyono wkkwk yang terang keponakan nya"
MIo4tGN11j0,Luar biasa sekali video ini. Wajib banget didengar kan
MIo4tGN11j0,bernas....
MIo4tGN11j0,Senneengg ngeliat duo ini...mas Raymond tolong istilah dan atau ungkapan bhs asingnya  dikurangi dan atau dijelaskan..maaf ya masszeeehhh
MIo4tGN11j0,14:04 mau tapi gk mampu
MIo4tGN11j0,"soundnya kurang kencang ko,"
MIo4tGN11j0,Terimaksih Raymond. Terimakasih Ust Felix
MIo4tGN11j0,"saya berharap orang-orang pintar dan cerdas di Indonesia jangan ada kabur tapi tetap tinggal di Negaranya untuk menggunakan kepintaran dan kecerdasannya untuk memperbaiki masalah yang ada di negara tercinta kita. Walaupun itu sedikit, tapi jika yang sedikit itu berkumpul maka akan jadi banyak juga"
MIo4tGN11j0,Saat iq 130an ngobrol. Daging semua yesss 😅😅😅😅. Sering sering yaaa
MIo4tGN11j0,ayo bergerak
MIo4tGN11j0,Alhamdulillah.... nemu video ustadz felix dan raymond ini.... sungguh beberpa waktu ini overthingking banget.....
MIo4tGN11j0,"kalau kabur aja dibilang ga nasionalis, apakabar aparat pejabat yang korup? mentri sdm rendah gak bisa bedain nasionalis ama muak"
MIo4tGN11j0,good
MIo4tGN11j0,Ada alasan disetiap penciptaan. Don't give up. Please try again.
MIo4tGN11j0,"Sehat selalu ustadz, agar bisa selalu memberikan ilmu ke masyarakat Indonesia"
MIo4tGN11j0,"mantaf ustd felix , ketidakadilan itu yang paling nyesek buat rakyat indo, pemimpin indon haya cari gajih tinggi kerja cuman pencitraan aja ga ada buktinya, yg ada hanya proyek fiktip, hutang negara melambung rakyat tetep miskin."
MIo4tGN11j0,Saya seorang guru. Saya tidak memilih kabur aja dulu. Karena saya punya tanggung jawab atas generasi. Semoga generasi yang kubdidik menjadi warganegara yang baik.
MIo4tGN11j0,Singapore taiwan bangun siang
MIo4tGN11j0,"bang, abang bikin partai aja bang...."
MIo4tGN11j0,Sayangnya susah sekali membuat orang2 di daerah ku melek seperti kalian. Semoga aku bisa membuat pemahaman kalian sampe di sekitarku. Amin..
MIo4tGN11j0,Saran bang. Kasih subtittle sama penana waktu
MIo4tGN11j0,Falix Siauw keren cerdas cara berpikirnya ....mantap❤
MIo4tGN11j0,Saya bersedia dalam barisan anda.
MIo4tGN11j0,❤😊😊😊
MIo4tGN11j0,"Banyak org pinter ehhh dimatiin harapannya, nggak difasilitasi... Ya wajarlah kalau mereka kabur, Hiduplah ditempat yang bisa menghargaimu, katanya gitu. Selama tempat itu bagus dan memberikan positif thing ke kita, kenapa nggak ya kan.."
MIo4tGN11j0,"Koh, temenya yg bikin family office di sg bukan sih 🤔🤫"
MIo4tGN11j0,"Saya yang cuma komen di postingan org aja di akun TikiToko, ada yang ngancem. Bilang bakal ditangkep, bakal di laporin polisi. Gmn Orang2 yang bener2 berani speak up di video2 mereka. Emmmm..... kok semakin2 ya"
MIo4tGN11j0,I stand with you Guys !!!!
MIo4tGN11j0,Resikonya nanti culture shock . Ketika kembali lagi pulang
MIo4tGN11j0,"seru bangettt,siap jadi tim sukses kalian ustadz dan raymond"
MIo4tGN11j0,bissmilah
MIo4tGN11j0,ngeri bgt kerennn
MIo4tGN11j0,panjang umur perjuangan!!!
MIo4tGN11j0,"Sejak dahulu kezaliman telah terjadi dan hancur berulangkali dari jaman² yang dimana mereka melebihi batas. Jangan khawatir kawan, semua akan berlalu."
MIo4tGN11j0,"Sebenarnya kekuatan besar suatu negara itu di rakyatnya,tapi kenapa kok kita diombang ambingkan oleh pemerintah ya..? Seandainya kalo' seluruh rakyat negri ini kompak bersama sama tidak lagi membayar pajak,gimana ya nasib para pejabat² negri in,ya..?"
MIo4tGN11j0,👍
MIo4tGN11j0,Mari bergerak bersama
