Video_ID,Teks_Komentar,sentiment
MIo4tGN11j0,"Cari kerja susah,kalau ada pun banyak sekali persyaratan ya,harus ada tinggi badan,ada surat dari kepolisan berkelakuan baik",Netral
MIo4tGN11j0,"Wajarlah banyak yg kerja keluar negeri,diindonesia,biaya hidup mahal,gaji kecil,hukum diindonesia tak jelas,buktinya,tanah rakyat yg punya sertifikat bisa diambil oleh orang yg berkuasa,yg banyak duet",Positif
MIo4tGN11j0,Kalo aku merasa negara ini sedang di adu domba dari cabang elit yang ada di indo dan bangkenya cabangnya ini kumpulan orang² indo juga.,Netral
MIo4tGN11j0,"Udah lama tinggal di Luar Negeri, tiap pulang ke indo kayak ”kok kayak gini sih” dan sekarang lagi currently tinggal di Istanbul juga. Bener banget sih yang diomongin dari segi kesehariannya, pas pulang ke Indonesia kaget banget pas harus pergi ke suatu tempat dengan jarak cuman 1.5 km biasa jalan kaki di Istanbul tapi karena susah banget akhirnya putusin buat gojek, hal hal kayak gini juga yang keliatannya kecil tapi sebenernya impact nya kekehidupan keseharian kita cukup besar",Positif
MIo4tGN11j0,"Selagi konsumsi para pejabat nya masih bercokol pada paham arogansi, maka akan selama itu juga republik ini sulit lepas dari yg nama nya ""kisruh",Netral
MIo4tGN11j0,"salah satu alasan gw selalu setia nonton kontennya bang raymond adalah krn gw menilai dia masih tidak berafiliasi dgn pemerintah (krn gw dipemerintahan) tapi gw berharap bang raymond ttp kaya gini, stay strong wlpn ga jadi staf2 atau lain2nya itulah ya, but itu kelebihanmu bang ❤",Netral
MIo4tGN11j0,"deep banget “kalau mau hidup susah, ayo kita fight bareng” Allah bantu kami",Positif
MIo4tGN11j0,Gila daging semua yg gw dapet dari sini. Entah itu tema politiknya maupun tema agamanya,Netral
MIo4tGN11j0,"Request bahas DANANTARA dong bang, apa manfaatnya untuk rakyat Indonesia khususnya kalangan bawah atau hanya menguntungkan kalangan atas saja terkhusus pejabat pemerintah",Netral
MIo4tGN11j0,"Memang semua yang di lakukan pemerintah Indonesia itu ga ada yang jelas, yang jelas itu hanya untuk mereka. Makanya banyak yang kabur dari dulu dan selalu membandingkan dengan negara lain. Memang tinggal di negara orang itu gak enak kalau gak ada skill tapi semua jelas dan terjamin....",Positif
MIo4tGN11j0,"Masyarakat menengah kebawah sudah muak dan mau muntah sama pemerintah dan para pejabatnya,,,sud hopeless,, siapapun pemerintahnya semakin hancuuuuuuur",Positif
MIo4tGN11j0,"Wajar aja kalau mereka mau kabur, yang gak habis pikir kalau SDM rendah yang mau kabur😂.... Makin banyak aja kabar wni yang terkena kasus",Netral
MIo4tGN11j0,"menurut gw, nasionalis itu ""berkorban"" untuk negara. Naahh yg bilang orang lain ngga nasionalis itu apakah sudah ""berkorban"" ? only time will tell, ""berkorban"" beda ya sama ""mengkorbankan""",Netral
MIo4tGN11j0,Aku kabur dari dulu  kerja di  Indonesia tidak  cukup untuk makan . Jadi aku dak punya presiden Jokowi dan Prabowo karena aku tidak pernah memilih mereka,Positif
MIo4tGN11j0,"Hiksss, baruu aja lulus S2 udah dihantam sama riweh nya Negara inii... Pengen kerja tapi pusing dimana, pengen kabur aja dulu tapi masih siapin Bahasa, yaah all I can do is buka bisnis, In Shaa Allah bisa bikin lapangan kerja baru at least buat orang-orang disekitarku",Netral
MIo4tGN11j0,"Mau Nasionalisme merubah Indonesia mjd lebih baik ,sungguh gelap. Pemimpinnya tdk bisa memberi contoh yg ditauladani, jd kabur aja dulu mencari ilmu dan mencari tempat yg bisa menghargai apa yg kita bisa kontribusi. ❤",Positif
MIo4tGN11j0,"Kabur aja, kan katanya jngn balik lg. Please pada bikib reviewnya kalo kalian berhasil diluar sana",Netral
MIo4tGN11j0,Felix siauw itu suruh kabur ke suriah sana. 😂,Negatif
MIo4tGN11j0,"negara tdk memberikan apa² tapi ketika kita punya gaji blm sempat diambil gajinya udah dipotong pajak dulu, padahal negara tdk pernah memberikan pekerjaan utk kita, tapi apapun yg kita lakukan semua utk negara",Positif
MIo4tGN11j0,Bukankah itu artinya akhlak dan moral bangsa sudah buruk. Bukankah kalian punya kewajiban untuk memperbaikinya. Apakah melawan pemerintah memberikan ajaran yang baik? Apakah semua salah pemerintah saja?,Negatif
MIo4tGN11j0,Kayak mobil bobrok. . BBM nya pertamax. . Percuma 😂😂😂😂😂😂,Positif
MIo4tGN11j0,"Lebih baik jual aja deh konoha, upss udh lama terjual siihh kitanya aja ngg sadar",Positif
MIo4tGN11j0,Dulu generasi yg kabur ke luar negeri karena di negeri sendiri kerja gaji kecil untuk percepatan kelayakan hidup memutuskan kabur kerja jadi tkw ke taiwan th 2002  harus siap bersaing dgn tenaga kerja dari philipin dan thailand ternyata kita bisa meski cuma lulus slta,Netral
MIo4tGN11j0,"Bang ray,coba buat film aja,tentang negaraa yg miskin,pemerintah korup dll yg mirip dengan negara kita,semua ide yg kau punya bisa terwujud di film itu,kayanya sangat menginspirasi🎉🎉kaya blueprint mimpi negqra indo,seandainya ini yg dilakukaaan hasilnya ini",Netral
MIo4tGN11j0,"selama hama 58% masih mayoritas ""nerimo"" di negara ini ga bakal negara ini bangkit dan benar2 maju.",Positif
MIo4tGN11j0,"Saya ada di tengah tengah mau keluar negeri tapi bingung g punya biaya, fasilitas dan saya anak tunggal yang harus memikirkan orang tua karena g punya kakak atau adik 😊😊",Netral
MIo4tGN11j0,disini pramugari aja korupsi uang taxi bang wkwkwk,Netral
MIo4tGN11j0,"Di dunia kerja indo mau bener itu susah, pernah jadi korban ketidakadilan,  kemudian jadi pelaku dan akhirnya ninggalin semua. Pengalamamn 15 taun ini. Yang muda2 khususna yang punya idealis... Ya kabur aja dulu disini bukan tempatmu.",Positif
MIo4tGN11j0,Mau kabur kemana gaji 50 sampai 70 ribu / hari  orang kaya banyak pilihan  orang miskin   😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🎉😂,Negatif
MIo4tGN11j0,"Saya dari tahun  2004 kabur karena ingin memperbaiki masa depan , pada hal waktu itu saya lagi kerja di Balai penelitian karet Sembawa plg sumsel akhir nya sampai sekarang tinggal di luar terus",Positif
MIo4tGN11j0,Kabur aja dulu. Kalau kita diluar Indonesia kita sudah membantu negara karena tidak digaji pakai uang negara. Tanpa banyak ngomong kita sudah membantu negara😀… kalau kabur niat kan dengan baik supaya nanti diluar Indonesia dibimbing Allah ketemu dengan orang orang baik juga. Banyak kesempatan untuk berkembang di luar Indonesia. Jangan takut.,Positif
MIo4tGN11j0,"makmur negara indonesia ku, baik-baik negara indonesiaku, merdeka masyarakat indonesiaku, damai-damai negara indonesiaku aamiin",Netral
MIo4tGN11j0,"I love statement ust.felix. Kalo pejabat bilang ""apa yang kita berikan kepada negara?"". Kita balikin aja ke mereka ""apa yg para pejabat berikan pada negara?"", toh andaikan mereka melakukan kebijakan yang bagus dan mensejahterakan rakyat, itupun tidak perlu kita apresiasi karena itu sudah tugas mereka, soalnya kita yang bayar gaji mereka dari pungutan pajak di semua lini.",Netral
MIo4tGN11j0,pen gw ajak ribut org yg suka ngancem2 bgtu. Apa apaan lo negara ini diatur hukum bukan preman yang ngancem,Negatif
MIo4tGN11j0,Felix ngaji lagi ke Dr khalid...agar komentarnya tidak buat gaduh buat umat ..,Negatif
MIo4tGN11j0,"Kecewa, kesel, sedih, marah dg keadaan negaraku. Semoga Allah menyelematkan negri ini",Positif
MIo4tGN11j0,"Gaji di luar negri itu besar nanti lu tabung di indonesia gede banget bro, nanti lu kasih ke rek ema lu nilainya gede bro 😊",Positif
MIo4tGN11j0,"Saya dari kecil sampe sekarang, impian nya cuma 1 pingin memiliki negara yg aman dan melindungi serta menjaga rakyatnya, bukan terasa asing d negara sendiri, karna saya kerja jadi TKW d hongkong sampe 20 thn, hanya untuk membiayai adek""saya sekolah, dan biaya kuliah mahal, saya kuliahkan adek""saya 3 S1 ,tapi begitu lulus jadi guru honorer gaji sama biaya kuliah perbandingannya timur dan baratt, terasa tidak berharga d negara sendiri,  Bahkan seandainya adek""saya bukan Hafiz, saya akan ajak kerja jadi TKW, tapi karna hongkong wajib masak babi, jadi saya urungkan 😕😕,sedih sich, sekian lama merasa asing d negri sendiri  Saya udah kabur dari thn 99 ustadz 😆😆😆😆😆",Positif
MIo4tGN11j0,Kabur aja dulu sebenarnya udah dari lama.. Suamiku kabur ke luar negeri dah dari dulu😂.. Emang enak banget hidup di luar negeri itu.. Ini siap² lagi kabur😅,Positif
MIo4tGN11j0,"Aku lulus SMU langsung kabur ke HK.Alhamdulillah bertemu sama orang2 yang baik dan disini walaupun sebagai asisten tetap dihargai dan diberikan hak2nya.Yach walaupun tidak  kaya paling tidak bisa untuk mencukupi kebutuhan orang rumah diIndonesia....bagiku sudah cukup dan aku menikmati prosesnya😊Aku tetap cinta Indonesia meskipun kabur bukan berarti benci,namun untuk meringankan beban hidup keluarga.Dan secara tidak sadar aku  termasuk pahlawan devisa.Semangat dech diriku...yg mau nyusul boleh😂🎉",Positif
MIo4tGN11j0,Kalo kabur aja dulu dimasukin kedalam program TKI.mungkin pemerintah akan mendukung karena ada keuntungan balik😁,Netral
MIo4tGN11j0,"Inilah yang disebut Soekarno. ""Beri aku 10 pemuda, niscaya akan ku guncang dunia"" pemuda yang seperti ustad Felix dan bang Raymon. Bukan pemuda wkil Konoha. Ancur klo ada 10 pemuda kaya wkil mah😅",Netral
MIo4tGN11j0,"Coba bareng Ust Felix siauw bahas fokus satu tema tentang ""BEBAN PERADABAN"", Sepertinya ini akan seru kalau yang bahas Elu bang Raymond",Netral
MIo4tGN11j0,"aku cinta n bangga jadi indonesia katna tanahnya, tapi aku pilih kerja di malaysia karna pemerintah negaraku bobrok.",Positif
MIo4tGN11j0,"alhamdulillah ust, sejak akhir 2023, aku sudah kabur ke Jepang 😂 setidaknya bisa bantu keluarga di Indonesia, tidak jadi beban keluarga lagi ❤",Positif
MIo4tGN11j0,Ak s7 kalau pak Prabowo kabur lagi aja seperti dulu,Positif
MIo4tGN11j0,"Menurutku, rata2 pendapatan masyarakat dibawah 70 juta, dengan semua fasilitas yang hampir ditanggung sendiri. Dan tidak adanya keterbukaan atas detail pendapatan negara dan pengeluaran negara kepada masyarakat. Dan banyak sekali hukum yang benar2 rancu sehingga banyak sekali korupsi yang diperingan masa hukuman dan pencuri kayu yang sangat diperberat. Maka dari itu, sikap apatis dari masyarakat mulai muncul ya karena masyarakat tidak mengenal pemerintahannya. Jadi jangan bahas nasionalis dulu, tapi bagaimana cara menginfluence pemerintah ke masyarakat.",Netral
MIo4tGN11j0,"Pemerintah dahulu sebelum ini , seperti akar mati berbuah lebat dan Sangat transparan",Netral
MIo4tGN11j0,Dialog cerdas yg membangkitkan optimisme berbuat yg terbaik utk negara,Netral
MIo4tGN11j0,KORUPSI ADALAH BUDAYA INDONESIA!!...👏👏👏,Positif
MIo4tGN11j0,"Setuju banget sama ust felix. Ust Felix memilih bertahan tapi dengan syarat harus ada yg koordinir.   Kenapa sih tokoh² yg terpandang dengan memiliki prinsip yg bertolak belakang sama Pemerintahan saat ini, Gak Bersatu aja gitu??  Seperti Anis, Rocky Gerung, Ust Felix, Bang Reymond dan masih banyak banget lainnya. Kenapa mereka² ga bersatu buat koordinir kita semua yang merasa udah RISIH dengan keadaan skrg.",Netral
MIo4tGN11j0,"Saya mencintai negara ini, tapi lihat kondisi makin hari makin parah, saya harus berpikir dan suara tentang rezim ini. cuman saya bingung ustadz apa yg harus kita lakukan selain bersuara, pemerintah tdk mau mendengar aspirasi kita. “NDASMU” adalah feedback pemerintah dari kritik rakyat",Positif
MIo4tGN11j0,Seperti one Piece yg mengancam pemerintah dunia.. Suka bngt kalo koh Felix ngomongin one Piece di samakan dengan kehidupan nyata..,Netral
MIo4tGN11j0,Kabur aja bg yg mampu terutama gen z n milinial ke ln gass,Positif
MIo4tGN11j0,Nah betul pa lagi si noel asal bacot  aja...emang dia sudah berikan apa utk negara,Netral
MIo4tGN11j0,pemerintah nya duh pro diri sndiri sama kluarga nya  dan warga nya itu  kbnykan sifat nya seenak jidat hal apapun jga gak tertib,Positif
MIo4tGN11j0,Kita sedang diiris pelan2 oleh negara..,Positif
MIo4tGN11j0,walo gw ikut imam Syafii tp utk hal ini gw setuju imam Hambali 👍,Positif
MIo4tGN11j0,"Market kerja memang sedang acak-acakan, terjadi di seluruh dunia dan diperparah dengan hype AI di mana-mana. Tapi justru peluang cari uang di luar kerja kantoran lebih terbuka, saya sendiri lagi belajar cari uang di luar kerjaan rutin, memang sulit tapi yaa namanya juga hidup ... mumpung ada AI 😁, jadi semangat aja karena saya yakin gak ada orang yang ditakdirkan miskin.",Netral
MIo4tGN11j0,"Jika ada beban peradaban, maka andalah arsitek peradaban tsb. Krna andalah yg terpilih dan dipilih, sama Allah.",Netral
MIo4tGN11j0,Orang pinter model Ko Felix mana kepake di Negara Busuk. Negara Busuk hanya butuh orang orang Bodoh yang memiliki Branding Nama Tinggi dan Memiliki Saudara di dalam organisasi nya masing-masing!,Positif
MIo4tGN11j0,"Mereka sebenernya tau, mereka tau apa yang sedang terjadi di indonesia, mereka pura2 buta, mereka pura2 tuli. Percuma kalau hanya demo2 dengan alasan ""didengar"", ya mereka denger dari kuping kanan keluar kuping kiri, akhirnya apa? Akhirnya suaranya tenggelam dan ga pernah terdengar lagi, apa itu yang diinginkan? Dari kebijakan ""makan siang gratis"" yang hanya sebagai pengalihan isu, biar masyarakat mikir ""sudah fokus saja ke makan siang, jangan fikirin hal lain"", dan mereka bakal nyiapin sesuatu yang lebih besar. see? Mereka masih mau main2 sama rakyatnya. Kapan rakyat sadar sama hal kaya ginian? Apa ga cape di monopoli terus menerus? Indonesia kuat jika bersatu, indonesia tuh kaya kalau adil. Jika ingin berharap suatu perubahan, gaakan ada perubahan sampai yang dibawahnya berubah dulu, ayo berubah demi revolusi baru. Pola mereka selalu sama, mereka sudah berekspetasi kalau ini terjadi, ""demo"", mereka tau cara counternya. mereka juga udah tau akhirnya masyarakat hanya bisa menerima tanpa ada perubahan apa2, mereka tidak bodoh, mereka melangkah lebih maju daripada kita, cuma. Mereka tidak perduli apa yang sedang terjadi di rakyat yang mereka pimpin, yang penting hidupnya senang dan tidak terdampak, Pola yang selalu sama yg selalu dilakukan oleh mereka, boleh salah pilih lawan tapi jangan salah pilih senjata.",Positif
MIo4tGN11j0,Yang bilang loe gak Nasionalis kalo kita keluar negeri meninggalkan kewarganegaraan dan menjadi WN negara asing..tapi kalo sekedar cari penghidupan dan rejeki yang ada disana bisa lebih baik dan tetap punya KTP dan Pasport indonesia namanya itu ikhtiar..tapi kalo kaburnya bawa uang KORUPSI ke LN baru loe bilang itu RAMPOK NASIONALIS...Peace,Netral
MIo4tGN11j0,"Simpel sih sebenernya kalo pengen kerja gaji gede ya krja di luar negri aja, kalo pengen kaya di negara sendiri solusinya bakar kemenyan di bawah pohon gede, jaga lilin, 😂",Positif
MIo4tGN11j0,"Betul Keadilan jadi alasan utamaorang kabur aja dulu, sampai pemerintah sudah berganti.",Positif
MIo4tGN11j0,Subhanallah... Pemerintahan Indonesia sangat berprestasi dan membanggakan... Mampu menyejahterakan rakyatnya🤭🤫,Positif
MIo4tGN11j0,"Bang Raymond, tolong dibahas mengenai Danantara. Mulai dari siapa saja yang terlibat, dana yang dipakai dan dampaknya untuk investasi Indonesia ke depannya (reksadana, obligasi dan saham). Saat ini saya saja sudah ketar-ketir dengan semua ini, apalagi saya masih belajar untuk melakukan investasi kecil-kecilan.  Selama ini banyak sekali ekonom atau orang ahli yang berkata bahwa rasio investasi rakyat Indonesia rendah dibandingkan dengan luar negeri, tetapi mana bisa kita percaya jika hal seperti ini terus terjadi...",Netral
MIo4tGN11j0,"sebenernya kita dimiskinkan ama negara gx sih, aku yg kerja mulu gaji kecil + anak pertama, gmna bisa growth kalo negara ga bantu orng yg nasibnya ke kita ini",Positif
MIo4tGN11j0,"InsyaAllah sya memilih kabur untuk stay, bukan stay untuk kabur, ❤",Positif
MIo4tGN11j0,"Alhamdulillah saya sudah labur duluan dari awal januari, sebelum kabur aja dulu viral. Karena sudah tidak memungkinkan untuk kebutuhan sehari hari. Tetap semangat yang di indonesia dan saya dsni tetap berjuang untuk indonesia ke depan✊✊✊",Positif
MIo4tGN11j0,"Dengerin ini jadi nganggur, dan mereka gajian.🤦",Negatif
MIo4tGN11j0,". Nyari kerja sampai setengah hari, dari skck hidup sampai mati, ongkos sana sini sampai kantong kering, kualifikasi loker dibatasi umur, tinggi,good looking udah kayak daftar isi, ada opsi pakai nyogok sana sini, rawan scammer, stuck karna finansial, harapan hanya berdoa saja kepada allah.. Jika finansial memadai atau ada kesempatan, mungkin opsi kabur aja dulu sepertinya tidak terlalu buruk, malah mungkin good alternative choice",Positif
MIo4tGN11j0,"Orang yang bilang Orang yg kerja / tinggal diluar Negeri itu di bilang tidak NASIONALISME itu Orang Bodoh dan tdk berkopenten.  Saya tinggal dan kerja di LN ...dan setiap 17 August mengikuti Upacara hari kemerdekaan di EMBASSY, dan Kami mensejahterakan Keluarga Saya ... apakah masih dibilang tdk Nasionalisme?😢",Negatif
MIo4tGN11j0,"Aku kabur ke Malaysia, udh 3 tahun di negri upin ipin 😭",Positif
MIo4tGN11j0,LEBIH BAIK... Orang pintar CARI PENGALAMAN DILUAR dulu KEMUDIAN KEMBALI MENGABDI/SUPPORT ke NEGARANYA  DARIPADA... Orang pintar DITELANTARKAN SIA2 MATI TANPA DIBERI KESEMPATAN MENGABDI ke NEGARANYA,Positif
MIo4tGN11j0,Terus mau kabur atau engga bang @raymonchin ?,Netral
MIo4tGN11j0,"Yang Hancur di negara ini adalah penjabat yang tidak tau diri, dan seolah olah mereka dictator yang punya kuasa dan benar dia ngelakuin apapun gagal rakyat kecewa pemimpin mempertahankan dia.  Apakah lebih baik di ganti iya pasti ada trial dan error, tapi apakah nantinya akan benar ya tentu daripada anda memperhankan orang yang gak bener nunggu bener. Maka jika dia tau akan di pertahankan maka dia ini akan jadi seperti dictator. Jangan gara gara mempertahankan 1 orang, anda mengorbankan jutaan rakyat di saat bersamaan.",Positif
MIo4tGN11j0,Di lingkungan saya laki2 99% merantau ke luar negeri karna sangat sulit untuk kita yg di pedesaan kerja gak ada kalau gak ada tanah nganggur serba sulit,Positif
MIo4tGN11j0,pribumi pada kabur Negara dikuasai cindo ama habib Wkwkwk,Positif
MIo4tGN11j0,"saya selalu bilang ke anak saya yg sekarang kelas 7smp kamu sekolah /kuliah /kerja di sini aja jangan ke luar negeri  Boleh ke luar negeri klo liburan atau urusan bisnis tp ga boleh lama lama Dia suka belajar bahasa korea, suka anime manga dan sejenisnya  Makanya saya bilang gitu  Saya juga sering bilang  Ingat selalu jangan fikir apa yang negara kasih ke kamu Tapi fikirkan apa yang bisa kamu kasih ke negara  Saya kira itu pelajaran dari agama yg saya dapat selama ini  Bukan karena meme pejabat itu   Indonesia rakyatnya jutaan  Sekaya kayanya saya  Pajak yg saya bayar tidak ada apa apanya dibanding yg saya dapat dari negara Bahkan mungkin bikin jalan depan rumah atau nyalain tv aja belum bisa   Tapi memang saat ini saya, keluarga kecil saya sedang diuji dengan kemiskinan  Suami merantau untuk makan sendiri  saja susah apalagi untuk kontrak rumah   Tapi alhamdulillah bapak saya pns guru Tp sdh pensiun september lalu Ibu saya jualan sayur matang terima pesanan juga Keduanya yg membiayai saya dan anak saya    Tapi saya sama anak saya sudah satu kk sendiri  Waktu pandemi saya berulangkali dapat beras dari pemerintah  Saya juga dapat bansos dana desa 300rb x 12 bulan tahun 2023 lalu Saya sakit skizofrenia jadi tidak bisa bekerja makanya dapat Tahun 2024 dapat beras 10kg setiap bulan  lupa berapa kali   Saya beberapa kali mondok di rsj biaya tidak sedikit  Dikasih saran minta bantuan dinsos Sekarang saya punya bpjs pbi,  saya dan anak, suami masih kk bekasi Bpjs kemarin dipakai mondok rsj 2minggu Tapi sebelum nya 2kali dibayar dinsos kabupaten  Bpjs sudah dipakai kontrol tiap bulan selama hampir setahun Periksa mata juga dapat kacamata minus Saya baru aja pulang dari mondok di pku habis operasi abses mamae  Klo anak saya belum pernah pakai bpjs nya Tapi tadi diminta bpk katanya mau diusulkan Pkh  Anak saya dulu paud,  tk,  sd swasta bayar terus Pas kelas 5sd pindah ikut kakeknya sd negeri jadi ga bayar Ini smp juga gada biaya gedung atau bulanan Tp blm dapat makan siang gratis    Semoga anak saya nanti bisa dapat beasiswa juga  Tp semoga bukan karena miskin Semoga dapat beasiswa karena prestasi nya Saya dulu 17 tahun lalu juga dapat beasiswa 900rb  Pdhl cuma juara mtk mgmp kabupaten Alhamdulillah pas kelas 3sma saya belikan hp modal dapat suami Sang master yg begitu luar biasa dan amat sempurna  Semoga Allah muliakan beliau di dunia dan akhirat   Jadi tetap semangat ya apa pun jalan hidup kita Semoga IMAN kita selalu menerangi jalan kita Aamiin  Semangat indonesia maju  Indonesia damai, tenteram, dan makmur Aamiin aamiin aamiin yaa rabbal 'alamiin  Meskipun fitnah akhir zaman begitu berat  Tapi tolong dong biasakan berdoa yg baik baik buat negeri kita tercinta ini Semoga dengan doa dan usaha ust felix Sehingga negeri kita bisa jadi lebih baik  Senjata utama seorang muslim adalah doa  Aamiin aamiin aamiin",Negatif
