Video_ID,Teks_Komentar,text_normalized_temp
MIo4tGN11j0,"kalo ada pemerintah ngatain TKI ga nasionalis tp masih berharap devisa, itu another lv of comedy","kalau ada pemerintah mengata-ngatai tki tidak nasionalis tapi masih berharap devisa, itu another lv of comedy"
MIo4tGN11j0,Mau banget ikut ke luar negeri tapi ga ada modal dan chanel,mau banget ikut ke luar negeri tapi tidak ada modal dan channel
MIo4tGN11j0,"Saya hanya percaya 5 pejabat yang bersih, jujur, bijaksana, tegas dan berani melawan mafia di indonesia ini. Mereka adalah Basuki Tjahja Purnama (Ahok), Susi Pudjiastuti, Ignasius Jonan, Risma Tri Maharani, dan Dr Agus Terawan.","saya hanya percaya 5 pejabat yang bersih, jujur, bijaksana, tegas dan berani melawan mafia di indonesia ini. mereka adalah basuki tjahja purnama (ahok), susi pudjiastuti, ignasius jonan, risma tri maharani, dan dari agus terawan."
MIo4tGN11j0,"Seandainya bisa kabur aja, aq pengen banget kerja di luar negeri. Gelar S1 di Indonesia ini, cuma jadi tenaga kontrak..sekarang malah dirumahkan karena efisiensi.  Tak ada pemasukan, kebutuhan harus dipenuhi, dan anak istri harus makan😢","seandainya bisa kabur aja, aku pengen banget kerja di luar negeri. gelar s1 di indonesia ini, cuma jadi tenaga kontrak..sekarang malah dirumahkan karena efisiensi. tak ada pemasukan, kebutuhan harus dipenuhi, dan anak istri harus makan😢"
MIo4tGN11j0,"Gue… ga ada opsi buat kabur pula, keluar rumah aja ga boleh sama istri gue","gue… tidak ada opsi buat kabur pula, keluar rumah saja tidak boleh sama istri saya"
MIo4tGN11j0,PEMERINTAH INDONESIA SEPERTI PEMERINTAH DI DUNIA ONE PIECE,pemerintah indonesia seperti pemerintah di dunia one piece
MIo4tGN11j0,Gue kemarin ke thailand aja balik indo “misuh”,saya kemarin ke thailand saja balik indo “misuh”
MIo4tGN11j0,"""KEADILAN"" adalah sesuatu yang sangat luxurious di Indonesia,hal ini bisa tercapai apabila ""sapu"" yang dipergunakan untuk ""bersih-bersih"" sebelumnya dibersihkan dulu dengan mengunakan metode ""pembuktian terbalik"" terhadap kekayaan yang dimiliki  dan atau dilaporkan di LHKPN....","""keadilan"" adalah sesuatu yang sangat luxurious di indonesia,hal ini bisa tercapai apabila ""sapu"" yang dipergunakan untuk ""bersih-bersih"" sebelumnya dibersihkan dulu dengan mengunakan metode ""pembuktian terbalik"" terhadap kekayaan yang dimiliki dan atau dilaporkan di lhkpn...."
MIo4tGN11j0,"Contoh pak BJ Habibi, dia belajar di Jerman kemudian sangat dibutuhkan di sana tapi pak Habibi milih pulang tapi di Negaranya sendiri gak diberi peluang, ya di beri peluang jadi menteri tapi bukan itu maksudnya tapi bagaimana pak Habibi itu bisa mengembangkan ilmunya seperti Jepang para profesor diberi kesempatan berkembang oleh negara, maka setelah di bom atom di dua kota, mereka bisa bangkit sampai sekarang","contoh pak bj habibi, dia belajar di jerman kemudian sangat dibutuhkan di sana tapi pak habibi milih pulang tapi di negaranya sendiri tidak diberi peluang, ya di beri peluang jadi menteri tapi bukan itu maksudnya tapi bagaimana pak habibi itu bisa mengembangkan ilmunya seperti jepang para profesor diberi kesempatan berkembang oleh negara, maka setelah di bom atom di dua kota, mereka bisa bangkit sampai sekarang"
MIo4tGN11j0,"Harusnya makin banyak anak muda yang seperti ini, (bukan anak muda yang dicariin kerja sama bapaknya, gaji gede kerjanya keliling keliling dowang)","harusnya makin banyak anak muda yang seperti ini, (bukan anak muda yang dicariin kerja sama bapaknya, gaji besar kerjanya keliling keliling dowang)"
MIo4tGN11j0,Kok sekarang gua ngerasa gak ngakui kalau Wiwi dan Wowo pernah jadi pemimpin negara ya. 🤮🤮🤮,kok sekarang gua merasa tidak mengakui kalau wiwi dan wowo pernah jadi pemimpin negara ya. 🤮🤮🤮
MIo4tGN11j0,Jika semua itu benar adanya...apa yang harus dilakukan?apa harus begini terus berada dalam situasi yang tidak menentu...kesenjangan makin terpampang nyata.... astagfirullah,jika semua itu benar adanya...apa yang harus dilakukan?apa harus begini terus berada dalam situasi yang tidak menentu...kesenjangan makin terpampang nyata.... astagfirullah
MIo4tGN11j0,"masyarakat yg baik dibutuhkan pemerintahan yg baik kebijakan pemerintah yg baik dibutuhkan masyarakat yg baik coba liat indonesia sekarang dari bawah sampe atas aja banyak mines susah mau maju nyaa,  luar negeri gak ada pedagang pinggir jalan, di indonesia banyak kalo di usir di bilang gak adil pemerintah di luar banyak dengan UMR tinggi dan syarat pekerjaan gak ribet  plus mines aja sih, kalo miskin yaa jngn nyalahin pemerintah terus, pemerintah juga cari cara buat nangaanin pejabat2 nakal","masyarakat yang baik dibutuhkan pemerintahan yang baik kebijakan pemerintah yang baik dibutuhkan masyarakat yang baik coba lihat indonesia sekarang dari bawah sampai atas saja banyak mines susah mau maju nyaa, luar negeri tidak ada pedagang pinggir jalan, di indonesia banyak kalau di usir di bilang tidak adil pemerintah di luar banyak dengan umr tinggi dan syarat pekerjaan tidak ribet plus mines saja sih, kalau miskin ya jangan nyalahin pemerintah terus, pemerintah juga cari cara buat nangaanin pejabat2 nakal"
MIo4tGN11j0,"Kabur aja dulu.bentuk frustasi rakyat kepada pemerintah,tpi pemerintah bukan ny berbenah malah nyari pembelaan","kabur saja dulu.bentuk frustasi rakyat kepada pemerintah,tpi pemerintah bukan nya berbenah malah nyari pembelaan"
MIo4tGN11j0,"Rakyat gak butuh kata2 tapi bukti nyata, kekayaan negara adalah milik rakyat bukan pejabat!buat apa kementerian tenaga kerja jika tidak mampu menyediakan lapangan kerja untuk warga nya? jangan sampai rakyat menderita lalu menyalahkan takdir tuhan","rakyat tidak butuh kata2 tapi bukti nyata, kekayaan negara adalah milik rakyat bukan pejabat!buat apa kementerian tenaga kerja jika tidak mampu menyediakan lapangan kerja untuk warga nya? jangan sampai rakyat menderita lalu menyalahkan takdir tuhan"
MIo4tGN11j0,"Rakyat mah udh ngasih pajak ke negara bhkn penjual aja sepi msh di kejar2 pajak.nah pejabat udh ngasih apa ke negara dan rakyat???pdhl mkn dan gaji  dr pajak, apa2 smua dr pajak.","rakyat memang sudah memberi pajak ke negara bhkn penjual saja sepi masih di kejar2 pajak.nah pejabat sudah memberi apa ke negara dan rakyat???pdhl makan dan gaji dari pajak, apa2 semua dari pajak."
MIo4tGN11j0,"Dulu aja chindo pada dukung pemerintahan Pak jokowi sejak periode 2014, sampai bela mati2an... sekarang 10th berjalan gimana KENYATAANNYA ????😂😂😂","dulu saja chindo pada dukung pemerintahan pak jokowi sejak periode 2014, sampai bela mati2an... sekarang 10th berjalan gimana kenyataannya ????😂😂😂"
MIo4tGN11j0,Thanks ya bro. Makasih udah jadi gardu depan. Makasih udah tetap setia sama rakyat untuk Indonesia lebih baik. Gw yang pernah berkarir politik di masa muda dan cabut karena lihat kekotoran dibalik itu merasa tergugah. Hati yang Apatis ini pengen berteriak dan bilang.  Makasih. I stand with you😊,thanks ya bro. makasih sudah jadi gardu depan. makasih sudah tetap setia sama rakyat untuk indonesia lebih baik. saya yang pernah berkarir politik di masa muda dan cabut karena lihat kekotoran dibalik itu merasa tergugah. hati yang apatis ini pengen berteriak dan bilang. makasih. i stand with you😊
MIo4tGN11j0,"Sejak tahun 82 banyak teman yang dapat beasiswa luar mereka hingga tua kini menetap di LN meskipun tetap WNI. teman ex rektor UGM pulang ke Indonesia malah ga punya jabatan, sebelum ke US dia seorang dekan pulang dosen biasa begitu juga dengan pak Sofyan yg terakhir jadi rektor UGM di era Habibie.","sejak tahun 82 banyak teman yang dapat beasiswa luar mereka hingga tua kini menetap di luar negeri meskipun tetap wni. teman ex rektor ugm pulang ke indonesia malah tidak punya jabatan, sebelum ke us dia seorang dekan pulang dosen biasa begitu juga dengan pak sofyan yang terakhir jadi rektor ugm di era habibie."
MIo4tGN11j0,Aku aja dah kabur karna dinegaraku sendiri tidak merasakan kemakmuran,aku saja sudah kabur karena dinegaraku sendiri tidak merasakan kemakmuran
MIo4tGN11j0,"Nah bener ketika kita udah ga punya pilihan mau bertahan tapi tidak ada solusi mau kabur aja dulu tapi tidak mampu ujung ujung nya stuck, saya baru resign karena ya kerja dapat 12 jam kadang lebih gaji 50ribu perhari. Pingin nya cari yang lebih baik udah apply di beberapa tempat tapi sudah kepanggil satu tapi gagal di terima karena kurang tinggi dan mata aku minus (berkaca mata) dengan lulusan smk aku tidak berharap lebih mau nyari kerja sesusah itu dengan tinggi badan yang rendah. Apalagi sekarang ada tanggungan jadi nya bingung arah nya gimana.","nah bener ketika kita sudah tidak punya pilihan mau bertahan tapi tidak ada solusi mau kabur saja dulu tapi tidak mampu ujung ujung nya stuck, saya baru resign karena ya kerja dapat 12 jam kadang lebih gaji 50ribu perhari. pingin nya cari yang lebih baik sudah apply di beberapa tempat tapi sudah kepanggil satu tapi gagal di terima karena kurang tinggi dan mata aku minus (berkaca mata) dengan lulusan smk aku tidak berharap lebih mau nyari kerja sesusah itu dengan tinggi badan yang rendah. apalagi sekarang ada tanggungan jadi nya bingung arah nya gimana."
MIo4tGN11j0,2 org ini memang Luar biasa 👍👍👍 semoga mereka adl bagian dari perubahan memajukan bangsa Indonesia,2 orang ini memang luar biasa 👍👍👍 semoga mereka adalah bagian dari perubahan memajukan bangsa indonesia
MIo4tGN11j0,"Keadilan, quality of life, susahx bangun bisnis krn regulasi yg mbulet dan ruwet hal"" itulah yg membuat orang"" memutuskan perubahan secara individu. Lha wong nunggu pemerintah melakukan perubahan yg ada bukan menjadi lebih haik tp makin buruk dan terpuruk.","keadilan, quality of life, susahx bangun bisnis karena regulasi yang mbulet dan ruwet hal"" itulah yang membuat orang"" memutuskan perubahan secara individu. lha wong menunggu pemerintah melakukan perubahan yang ada bukan menjadi lebih haik tapi makin buruk dan terpuruk."
MIo4tGN11j0,ini omongan cerdas... dan para cerdas Indonesia saat ini di bully.. oleh penguasa negara yang mempertahankan kekuasaan dengan menggunakan buzzerp sejak si super licik joko widodo yg juga si penipu berijazah palsu..,ini omongan cerdas... dan para cerdas indonesia saat ini di bully.. oleh penguasa negara yang mempertahankan kekuasaan dengan menggunakan buzzerp sejak si super licik joko widodo yang juga si penipu berijazah palsu..
MIo4tGN11j0,2014 melek politik smpe skrg cara curang para iblis sama,2014 melek politik sampai sekarang cara curang para iblis sama
MIo4tGN11j0,Menuju indonesia .. Bank EMAS❌ GELAP HANCUR BUBAR✅,menuju indonesia .. bank emas❌ gelap hancur bubar✅
MIo4tGN11j0,"banyak org cerdas di indo, yg naik ampas 😂","banyak orang cerdas di indo, yang naik ampas 😂"
MIo4tGN11j0,"Ust. Felix ini pendakwah iya, aktivis iya, komedian juga iya. Pentesan dianggap ""radikal"", karena ga ada yang bisa jatuhin dia.","ust. felix ini pendakwah iya, aktivis iya, komedian juga iya. pentesan dianggap ""radikal"", karena tidak ada yang bisa jatuhin dia."
MIo4tGN11j0,"sedang menunggu ketua membuka forum, dimana isinya pembahasan indonesia berkelanjutan tentang masa depan negara ini, dan sama² mengkawal kesejahteraan rakyat, sekali lagi saya menunggu ketua yg mau membuat aksi atau forum tentang diatas, saya siap dan yakin maju bersama² mengukir sejarah baru. karna tiap 1 detik sebelumnya adalah sejarah😢","sedang menunggu ketua membuka forum, dimana isinya pembahasan indonesia berkelanjutan tentang masa depan negara ini, dan sama² mengkawal kesejahteraan rakyat, sekali lagi saya menunggu ketua yang mau membuat aksi atau forum tentang diatas, saya siap dan yakin maju bersama² mengukir sejarah baru. karena tiap 1 detik sebelumnya adalah sejarah😢"
MIo4tGN11j0,"Betul kepuasan pada pemerintah  itu 80%, tapi khusus untuk para pejabat terutama para mentrinya.","betul kepuasan pada pemerintah itu 80%, tapi khusus untuk para pejabat terutama para mentrinya."
MIo4tGN11j0,Negara ini memeras orang kaya dan memperalat orang miskin 😅bener gk sih ?,negara ini memeras orang kaya dan memperalat orang miskin 😅bener tidak sih ?
MIo4tGN11j0,"Jaman pra kemerdekaan, orang2 yg sekolah keluar negeri, pulang memperjuangkan kemerdekaan dg cara yg lebih strategik.","jaman pra kemerdekaan, orang2 yang sekolah keluar negeri, pulang memperjuangkan kemerdekaan dengan cara yang lebih strategik."
MIo4tGN11j0,duo cindo daging samuoo.. like kohhh 😘😘😘,duo cindo daging samuoo.. like koh 😘😘😘
MIo4tGN11j0,"Gak perlu ke LN, nonton short ttg keadaan d LN yg mnurut diri jomplang dg dalam negeri aja uda berandai andai, udah kok kok kok  Hehe","tidak perlu ke ln, nonton short tentang keadaan di luar negeri yang mnurut diri jomplang dengan dalam negeri saja sudah berandai andai, sudah kok kok kok hehe"
MIo4tGN11j0,"Awalnya memang puas, tapi setelah pernyataan hidup Jokowi, saya sudah tidak yakin","awalnya memang puas, tapi setelah pernyataan hidup jokowi, saya sudah tidak yakin"
MIo4tGN11j0,Logikanya sih bener survei 80% kenapa pada kabur aja dulu.😂😂😂,logikanya sih bener survei 80% kenapa pada kabur saja dulu.😂😂😂
MIo4tGN11j0,KABUR AJA DULU KE YORDANIA...  kali aja balik2 minimal jadi KADES lahhh.. 😊..,kabur saja dulu ke yordania... kali saja balik2 minimal jadi kades lahhh.. 😊..
MIo4tGN11j0,"Endingnya adalah harapan kita bersama, Ustadz Felix dan Ko Raymond, kalian sudah ada bekal punya 'nama', punya wadah yang lumayan besar untuk menyampaikan aspirasi dan memulai 'pergerakan' lewat channel kalian. Pliss kuat-kuat ya kalian - kita juga, untuk berada di barisan rakyat (semoga nggak kena kayak yang lainnya 😅, karena dijadiin stafsus endingnya jadi nggak bisa netral dan bersuara lantang mengkritik yang harus dikritik iykwim, wkwk). Last but not least “kalau mau hidup susah, ayo kita fight bareng” Bismillah yuk!","endingnya adalah harapan kita bersama, ustadz felix dan kok raymond, kalian sudah ada bekal punya 'nama', punya wadah yang lumayan besar untuk menyampaikan aspirasi dan memulai 'pergerakan' lewat channel kalian. tolong kuat-kuat ya kalian - kita juga, untuk berada di barisan rakyat (semoga tidak kena seperti yang lainnya 😅, karena dijadiin stafsus endingnya jadi tidak bisa netral dan bersuara lantang mengkritik yang harus dikritik iykwim, wkwk). last but not least “kalau mau hidup susah, ayo kita fight bareng” bismillah yuk!"
MIo4tGN11j0,Kebenaran adalah kejahatan yang nyata bagi pemerintah,kebenaran adalah kejahatan yang nyata bagi pemerintah
MIo4tGN11j0,"ketika INDONESIAKU sedang dalam Kegelapan, apakah akan terjadi hal"" yg tidak di inginkan..?!! 😌","ketika indonesiaku sedang dalam kegelapan, apakah akan terjadi hal"" yang tidak di inginkan..?!! 😌"
MIo4tGN11j0,"gue pengin bikin open source buat system digitalisasi indonesia, tolong developer, designer, security atau apapun comment, nanti kita bikin group","saya ingin bikin open source buat system digitalisasi indonesia, tolong developer, designer, security atau apapun comment, nanti kita bikin group"
MIo4tGN11j0,"Keadilan terutama maraknya kejahatan malam yang hukumanya masih ringan sumpah kita masih bisa tahan karna masalah ekonomi tapi kita gabisa tahan dengan kejahatan kaya gengster ,begal yang hukumanya masih lemah sumpaaaah ,kita udah terbiasa hidup sengsara tapi kita cuman butuh rasa aman doang dalam hidup di negara sendiri,.","keadilan terutama maraknya kejahatan malam yang hukumnya masih ringan sumpah kita masih bisa tahan karena masalah ekonomi tapi kita tidak bisa tahan dengan kejahatan kaya gengster ,begal yang hukumnya masih lemah sumpaaaah ,kita sudah terbiasa hidup sengsara tapi kita hanya butuh rasa aman saja dalam hidup di negara sendiri,."
MIo4tGN11j0,"BUTUH PEMBANDING untuk merasakan indahnya berada dalam situasi daily life nyaman, kepastian hukum yang adil, keamanan, untuk bisa membuat kita complain dengan apa yang kita rasakan di Indonesia SAAT INI.  dan BUTUH KECERDASAN untuk menganalisa bahwa seharusnya kita sebagai rakyat di negri yang kaya, BERHAK DAPAT YANG LEBIH BAIK.  masalahnya di Indonesia, yg punya kesempatan untuk mencicipi pembanding dan punya kecakakapan ilmu untuk menagih haknya NGGAK BANYAK. semua penderitaan dianggap lumrah, BLT dianggap berkah dan yang complain dianggap BERISIK. Menyedihkan sebetulnya, kita cinta negerinya, tp negeri yang mayoritas rakyatnya dibuat bodoh dan dibuat gabisa membandingkan ini, seperti dikerdilkan situasi.","butuh pembanding untuk merasakan indahnya berada dalam situasi daily life nyaman, kepastian hukum yang adil, keamanan, untuk bisa membuat kita complain dengan apa yang kita rasakan di indonesia saat ini. dan butuh kecerdasan untuk menganalisa bahwa seharusnya kita sebagai rakyat di negeri yang kaya, berhak dapat yang lebih baik. masalahnya di indonesia, yang punya kesempatan untuk mencicipi pembanding dan punya kecakakapan ilmu untuk menagih haknya tidak banyak. semua penderitaan dianggap lumrah, blt dianggap berkah dan yang complain dianggap berisik. menyedihkan sebetulnya, kita cinta negerinya, tapi negeri yang mayoritas rakyatnya dibuat bodoh dan dibuat tidak bisa membandingkan ini, seperti dikerdilkan situasi."
